Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR
2407,Perr Schuurs,nl NED,DF,Torino,it Serie A,22,1999,30,28,2326,25.8,0,2,2,0,0,0,5,0,0.9,0.9,0.9,1.8,14,56,2
2408,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,27,1995,34,34,3060,34,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2409,Alexander Schwolow,de GER,GK,Schalke 04,de Bundesliga,30,1992,23,22,2035,22.6,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,0,0,0
2410,Manuel Sebastián,es ESP,MF,Sevilla,es La Liga,18,2004,2,2,149,1.7,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,4,1
2411,Demba Seck,sn SEN,"MF,FW",Torino,it Serie A,21,2001,19,6,519,5.8,0,0,0,0,0,0,0,0,0.6,0.6,0.6,1.2,29,17,42
2412,Haris Seferović,ch SUI,FW,Celta Vigo,es La Liga,30,1992,18,10,887,9.9,3,1,4,3,0,0,3,0,1.8,1.8,0.5,2.3,12,17,44
2413,Telasco Segovia,ve VEN,MF,Sampdoria,it Serie A,19,2003,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,Jacopo Segre,it ITA,DF,Torino,it Serie A,25,1997,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,Paul Seguin,de GER,MF,Union Berlin,de Bundesliga,27,1995,20,4,691,7.7,1,3,4,1,0,0,4,0,1.2,1.2,2,3.2,13,49,28
2416,Alidu Seidu,gh GHA,DF,Clermont Foot,fr Ligue 1,22,2000,28,28,2458,27.3,0,0,0,0,0,0,10,1,0.1,0.1,0.5,0.7,27,65,35
2417,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,27,1995,13,3,282,3.1,1,1,2,0,1,1,1,0,1.2,0.4,0.9,1.3,3,5,22
2418,Davie Selke,de GER,FW,Köln,de Bundesliga,27,1995,17,12,869,9.7,5,0,5,5,0,0,2,0,3.4,3.4,0.9,4.3,7,16,40
2419,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,30,1992,38,38,3420,38,0,0,0,0,0,0,2,0,0,0,0.3,0.3,0,0,0
2420,Nélson Semedo,pt POR,DF,Wolves,eng Premier League,28,1993,36,31,2632,29.2,0,1,1,0,0,0,11,1,0.4,0.4,0.7,1.2,50,110,147
2421,Vivaldo Semedo,pt POR,"FW,MF",Udinese,it Serie A,17,2005,5,0,36,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,1,3
2422,Antoine Semenyo,gh GHA,"FW,MF",Bournemouth,eng Premier League,22,2000,11,2,258,2.9,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.4,5,5,11
2423,Marvin Senaya,tg TOG,DF,Strasbourg,fr Ligue 1,21,2001,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2424,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,25,1997,31,29,2491,27.7,2,0,2,2,0,0,7,0,1.6,1.6,0.5,2.1,9,66,3
2425,Stefano Sensi,it ITA,MF,Monza,it Serie A,26,1995,28,21,1618,18,3,1,4,3,0,0,8,0,1.4,1.4,2.1,3.5,27,143,37
2426,Jaime Seoane,es ESP,"MF,FW",Getafe,es La Liga,25,1997,16,2,326,3.6,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,6,7,7
2427,Luigi Sepe,it ITA,GK,Salernitana,it Serie A,31,1991,17,17,1530,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2428,Suat Serdar,de GER,MF,Hertha BSC,de Bundesliga,25,1997,32,24,2021,22.5,4,2,6,4,0,0,7,0,1.9,1.9,1.6,3.5,33,78,48
2429,Leonardo Sernicola,it ITA,DF,Cremonese,it Serie A,25,1997,32,27,2317,25.7,2,2,4,2,0,0,11,0,1.3,1.3,2.3,3.7,60,62,95
2430,Ryan Sessegnon,eng ENG,DF,Tottenham,eng Premier League,22,2000,17,9,813,9,2,0,2,2,0,0,4,0,1.6,1.6,1.1,2.7,24,22,64
2431,Stephan El Shaarawy,it ITA,"DF,MF",Roma,it Serie A,29,1992,29,14,1523,16.9,7,2,9,7,0,0,3,0,5.5,5.5,1.4,6.9,58,66,136
2432,Eniss Shabani,al ALB,MF,Mainz 05,de Bundesliga,19,2003,1,0,10,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2433,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,27,1995,31,30,2552,28.4,1,2,3,1,0,0,8,0,1.1,1.1,3.6,4.7,53,140,76
2434,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,30,1992,3,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2435,Jonjo Shelvey,eng ENG,MF,Nott'ham Forest,eng Premier League,30,1992,8,6,540,6,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,1,34,0
2436,Eldor Shomurodov,uz UZB,FW,Spezia,it Serie A,27,1995,15,9,809,9,1,1,2,1,0,0,2,0,2.8,2.8,1.4,4.2,7,15,53
2437,Eldor Shomurodov,uz UZB,FW,Roma,it Serie A,27,1995,6,1,119,1.3,0,0,0,0,0,0,0,0,0.6,0.6,0,0.6,3,4,15
2438,Kaj Sierhuis,nl NED,"FW,MF",Reims,fr Ligue 1,24,1998,14,1,218,2.4,0,0,0,0,0,0,0,0,0.4,0.4,0,0.4,5,3,29
2439,Vincent Sierro,ch SUI,MF,Toulouse,fr Ligue 1,26,1995,15,7,665,7.4,0,0,0,0,0,0,3,0,0.5,0.5,0.8,1.2,7,49,13
2440,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,de Bundesliga,20,2002,27,23,1977,22,0,2,2,0,0,0,4,1,0.8,0.8,0.7,1.6,20,81,47
2441,André Silva,pt POR,FW,RB Leipzig,de Bundesliga,26,1995,31,20,1738,19.3,4,3,7,4,0,0,3,0,9.2,9.2,2.9,12,35,37,142
2442,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,27,1994,34,24,2205,24.5,4,5,9,4,0,0,5,0,2.2,2.2,3.3,5.4,90,130,188
2443,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,25,1997,35,32,2896,32.2,1,9,10,1,0,0,3,0,0.7,0.7,5.2,6,56,197,141
2444,David Silva,es ESP,MF,Real Sociedad,es La Liga,36,1986,28,25,1937,21.5,2,5,7,2,0,0,3,0,3.8,3.8,3.6,7.3,70,162,121
2445,Rui Silva,pt POR,GK,Betis,es La Liga,28,1994,26,26,2340,26,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2446,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,37,1984,27,26,2352,26.1,0,2,2,0,0,0,2,0,1.5,1.5,0.5,2,8,104,2
2447,Marco Silvestri,it ITA,GK,Udinese,it Serie A,31,1991,38,38,3420,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,Abdallah Sima,sn SEN,FW,Angers,fr Ligue 1,21,2001,34,19,1836,20.4,5,1,6,5,0,0,0,0,4.8,4.8,2.2,7,38,21,140
2449,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,22,2000,24,18,1454,16.2,1,1,2,1,0,0,2,0,1.7,1.7,1.2,2.9,32,88,72
2450,Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,27,1995,25,1,406,4.5,4,1,5,4,0,0,1,0,1.4,1.4,1.2,2.5,11,9,34
2451,Ellis Simms,eng ENG,FW,Everton,eng Premier League,21,2001,11,2,228,2.5,1,0,1,1,0,0,0,0,0.9,0.9,0.1,0.9,2,4,19
2452,Simo,es ESP,DF,Espanyol,es La Liga,17,2005,7,0,148,1.6,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1
2453,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,27,1995,34,28,2346,26.1,5,4,9,4,1,1,3,0,4.6,3.6,3.5,7.1,138,62,218
2454,Unai Simón,es ESP,GK,Athletic Club,es La Liga,25,1997,31,31,2745,30.5,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
2455,Lassine Sinayoko,ml MLI,"MF,FW",Auxerre,fr Ligue 1,22,1999,33,16,1570,17.4,1,2,3,1,0,0,2,1,3.2,3.2,2.7,5.9,49,74,150
2456,Wilfried Singo,ci CIV,DF,Torino,it Serie A,21,2000,31,24,2046,22.7,2,1,3,2,0,0,8,0,2.7,2.7,1.9,4.6,54,67,93
2457,Luis Sinisterra,co COL,FW,Leeds United,eng Premier League,23,1999,19,13,867,9.6,5,0,5,5,0,0,3,1,3.7,3.7,0.4,4.2,30,39,84
2458,Daley Sinkgraven,nl NED,"DF,MF",Leverkusen,de Bundesliga,27,1995,12,4,344,3.8,0,2,2,0,0,0,1,0,0.2,0.2,1.3,1.4,8,8,17
2459,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,34,1988,6,5,510,5.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2460,Hugo Siquet,be BEL,DF,Freiburg,de Bundesliga,20,2002,2,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,Salvatore Sirigu,it ITA,GK,Fiorentina,it Serie A,35,1987,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,Ibrahima Sissoko,ml MLI,MF,Strasbourg,fr Ligue 1,24,1997,26,13,1310,14.6,0,2,2,0,0,0,1,0,0.7,0.7,0.9,1.6,18,67,41
2463,Moussa Sissoko,fr FRA,MF,Nantes,fr Ligue 1,32,1989,30,22,1918,21.3,2,0,2,2,0,0,3,0,2.4,2.4,0.9,3.3,33,105,70
2464,Tim Skarke,de GER,"DF,MF",Union Berlin,de Bundesliga,25,1996,3,0,53,0.6,0,0,0,0,0,0,1,0,0.2,0.2,0,0.2,3,0,10
2465,Tim Skarke,de GER,"FW,MF",Schalke 04,de Bundesliga,25,1996,9,6,440,4.9,1,1,2,1,0,0,0,0,0.5,0.5,0.9,1.4,4,13,26
2466,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,27,1995,32,32,2856,31.7,7,1,8,7,0,0,5,0,5.3,5.3,1.8,7.1,50,155,61
2467,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,21,2000,23,18,1491,16.6,1,0,1,1,0,0,7,0,0.3,0.3,0.6,0.9,14,56,25
2468,Leo Skiri Østigård,no NOR,DF,Napoli,it Serie A,22,1999,7,4,419,4.7,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,5,23,1
2469,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,31,1991,37,37,3330,37,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2470,Robert Skov,dk DEN,DF,Hoffenheim,de Bundesliga,26,1996,23,16,1349,15,3,2,5,1,2,2,1,0,3.4,1.8,1.8,3.6,43,49,97
2471,Milan Škriniar,sk SVK,DF,Inter,it Serie A,27,1995,21,20,1769,19.7,0,0,0,0,0,0,5,1,0.8,0.8,0.3,1.1,16,81,10
2472,Naatan Skyttä,fi FIN,MF,Toulouse,fr Ligue 1,20,2002,2,0,23,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,1,3,2
2473,Islam Slimani,dz ALG,FW,Brest,fr Ligue 1,34,1988,16,11,986,11,1,1,2,1,0,1,5,0,2.5,1.7,1.2,2.9,11,26,61
2474,Chris Smalling,eng ENG,DF,Roma,it Serie A,32,1989,32,31,2808,31.2,3,1,4,3,0,0,7,0,1.7,1.7,0.4,2.1,5,51,7
2475,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,31,1991,37,34,2943,32.7,0,1,1,0,0,0,11,0,0.5,0.5,1.3,1.8,28,83,54
2476,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,eng Premier League,22,2000,12,0,172,1.9,0,2,2,0,0,0,0,0,0.3,0.3,0.7,1,2,7,11
2477,Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,de Bundesliga,21,2000,9,4,471,5.2,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,18,1
2478,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,30,1991,2,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
2479,Cédric Soares,pt POR,DF,Fulham,eng Premier League,30,1991,6,2,198,2.2,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,4,12,12
2480,Danilo Soares,br BRA,DF,Bochum,de Bundesliga,30,1991,23,23,1766,19.6,0,0,0,0,0,0,6,0,0,0,1.3,1.3,17,93,24
2481,Eduard Sobol,ua UKR,DF,Strasbourg,fr Ligue 1,27,1995,15,9,870,9.7,0,1,1,0,0,0,2,0,0.1,0.1,0.8,0.9,16,34,54
2482,Rubén Sobrino,es ESP,"MF,FW",Cádiz,es La Liga,30,1992,33,28,2465,27.4,3,2,5,3,0,0,11,0,4.9,4.9,2.3,7.2,45,46,81
2483,Alex Sola,es ESP,DF,Real Sociedad,es La Liga,23,1999,10,3,349,3.9,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,8,4,19
2484,Dominic Solanke,eng ENG,"FW,MF",Bournemouth,eng Premier League,24,1997,33,32,2860,31.8,6,7,13,6,0,0,2,0,9.1,9.1,3.9,13,70,47,167
2485,Augusto Solari,ar ARG,MF,Celta Vigo,es La Liga,30,1992,12,3,262,2.9,0,1,1,0,0,0,0,0,0.3,0.3,0.2,0.5,5,12,14
2486,Ola Solbakken,no NOR,"MF,FW",Roma,it Serie A,23,1998,14,7,502,5.6,1,2,3,1,0,0,2,0,0.6,0.6,1.6,2.2,5,14,35
2487,Nikola Soldo,hr CRO,DF,Köln,de Bundesliga,21,2001,7,6,593,6.6,0,0,0,0,0,0,1,0,0.6,0.6,0,0.7,3,15,0
2488,Carlos Soler,es ESP,MF,Valencia,es La Liga,25,1997,3,3,242,2.7,1,0,1,0,1,1,0,0,0.9,0.2,0.2,0.4,3,13,7
2489,Carlos Soler,es ESP,MF,Paris S-G,fr Ligue 1,25,1997,26,14,1187,13.2,3,2,5,3,0,0,0,0,1.6,1.6,1.4,3,18,53,67
2490,François-Joseph Sollacaro,fr FRA,GK,Ajaccio,fr Ligue 1,28,1994,6,6,540,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2491,Manor Solomon,il ISR,FW,Fulham,eng Premier League,23,1999,19,4,572,6.4,4,0,4,4,0,0,0,0,1.2,1.2,0.4,1.6,16,24,51
2492,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,33,1988,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,Yann Sommer,ch SUI,GK,Bayern Munich,de Bundesliga,33,1988,19,19,1710,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2494,Brandon Soppy,fr FRA,DF,Udinese,it Serie A,20,2002,1,1,90,1,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,4,4,4
2495,Brandon Soppy,fr FRA,DF,Atalanta,it Serie A,20,2002,15,8,643,7.1,0,3,3,0,0,0,2,0,0.3,0.3,1.6,2,23,33,35
2496,David Soria,es ESP,GK,Getafe,es La Liga,29,1993,38,38,3420,38,0,0,0,0,0,0,2,0,0,0,0.2,0.2,0,1,0
2497,Roberto Soriano,it ITA,"FW,MF",Bologna,it Serie A,31,1991,27,15,1326,14.7,1,3,4,1,0,0,1,0,0.6,0.6,2.5,3.1,30,56,66
2498,Borna Sosa,hr CRO,DF,Stuttgart,de Bundesliga,24,1998,25,22,1955,21.7,2,7,9,2,0,0,5,0,1,1,6.5,7.6,58,128,152
2499,Joaquin Sosa,uy URU,DF,Bologna,it Serie A,20,2002,10,7,688,7.6,0,0,0,0,0,0,2,0,0.1,0.1,0,0.1,6,13,1
2500,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,18,2003,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2501,Florian Sotoca,fr FRA,"MF,FW",Lens,fr Ligue 1,31,1990,38,34,3054,33.9,7,9,16,6,1,3,4,0,10.5,8.1,8.1,16.2,53,186,302
2502,Riccardo Sottil,it ITA,FW,Fiorentina,it Serie A,23,1999,18,9,833,9.3,0,2,2,0,0,0,1,0,1,1,1.1,2.2,65,27,123
2503,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,27,1995,36,32,2815,31.3,2,3,5,2,0,0,3,0,4,4,1.9,6,11,88,52
2504,Matìas Soulé,ar ARG,"MF,FW",Juventus,it Serie A,19,2003,13,4,420,4.7,1,0,1,1,0,0,0,0,1.5,1.5,0.8,2.3,12,15,33
2505,Moussa Soumano,fr FRA,FW,Ajaccio,fr Ligue 1,17,2005,14,5,495,5.5,1,0,1,1,0,0,3,0,0.5,0.5,0.3,0.8,5,1,19
2506,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,30,1992,23,22,1867,20.7,0,0,0,0,0,0,5,1,0.3,0.3,0,0.3,7,50,1
2507,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,23,1999,26,20,1629,18.1,0,0,0,0,0,0,9,0,0,0,0.4,0.4,17,73,20
2508,Arnaud Souquet,fr FRA,"DF,FW",Montpellier,fr Ligue 1,30,1992,12,3,361,4,0,0,0,0,0,0,1,0,0.1,0.1,0.5,0.6,5,10,14
2509,Dyego Sousa,pt POR,FW,Almería,es La Liga,32,1989,20,3,527,5.9,0,1,1,0,0,0,1,0,1.2,1.2,1,2.2,10,16,39
2510,Harry Souttar,au AUS,DF,Leicester City,eng Premier League,23,1998,12,11,992,11,0,1,1,0,0,0,2,0,1.4,1.4,0.2,1.6,6,29,4
2511,Vinicius Souza,br BRA,MF,Espanyol,es La Liga,23,1999,34,27,2428,27,1,1,2,1,0,0,10,1,0.8,0.8,0.6,1.4,13,82,14
2512,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,25,1997,32,30,2646,29.4,4,0,4,4,0,0,9,0,1.7,1.7,1,2.8,35,186,29
2513,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,26,1996,7,6,529,5.9,1,0,1,1,0,0,2,0,0.4,0.4,0.1,0.5,5,12,0
2514,Kevin Spadanuda,ch SUI,"MF,FW",Ajaccio,fr Ligue 1,25,1997,22,13,1063,11.8,0,1,1,0,0,0,3,0,0.7,0.7,0.6,1.3,17,17,56
2515,Djed Spence,eng ENG,"FW,DF",Tottenham,eng Premier League,21,2000,4,0,7,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,2,0,2
2516,Djed Spence,eng ENG,DF,Rennes,fr Ligue 1,21,2000,8,7,573,6.4,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,21,21,18
2517,Stijn Spierings,nl NED,MF,Toulouse,fr Ligue 1,26,1996,36,35,3120,34.7,2,0,2,2,0,0,6,0,1.8,1.8,2.1,3.9,31,231,30
2518,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,29,1993,26,18,1654,18.4,1,4,5,1,0,0,3,0,1,1,2,3,107,63,87
2519,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,30,1992,15,14,1339,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2520,Jack Stacey,eng ENG,DF,Bournemouth,eng Premier League,26,1996,10,3,299,3.3,0,0,0,0,0,0,2,0,0.1,0.1,0,0.1,9,2,15
2521,Anton Stach,de GER,MF,Mainz 05,de Bundesliga,23,1998,30,22,2070,23,1,4,5,1,0,0,4,0,2.2,2.2,3.6,5.8,37,106,77
2522,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,de Bundesliga,28,1993,19,11,1043,11.6,0,2,2,0,0,0,4,0,0.4,0.4,0.7,1.1,9,26,14
2523,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,25,1996,32,21,1855,20.6,3,3,6,3,0,0,5,0,3.1,3.1,1.8,4.9,19,61,55
2524,Veit Stange,de GER,MF,Hertha BSC,de Bundesliga,18,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,22,2000,14,4,579,6.4,0,0,0,0,0,0,1,0,0,0,0.4,0.4,12,66,35
2526,Junior Stanislas,eng ENG,MF,Bournemouth,eng Premier League,32,1989,4,0,61,0.7,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,4,5
2527,Jay Stansfield,eng ENG,FW,Fulham,eng Premier League,19,2002,3,1,87,1,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,2,0,4
2528,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,27,1995,27,23,2077,23.1,0,0,0,0,0,0,9,0,0.2,0.2,0.3,0.5,9,65,3
2529,Jason Steele,eng ENG,GK,Brighton,eng Premier League,31,1990,15,15,1350,15,0,1,1,0,0,0,1,0,0,0,0.1,0.1,0,0,0
2530,Calvin Stengs,nl NED,FW,Nice,fr Ligue 1,23,1998,4,3,212,2.4,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,10,12,16
2531,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,26,1996,12,3,333,3.7,0,1,1,0,0,0,0,0,0,0,0.6,0.6,3,13,5
2532,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,28,1994,2,0,46,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
2533,Jack Stephens,eng ENG,DF,Bournemouth,eng Premier League,28,1994,15,13,1173,13,0,0,0,0,0,0,3,0,0.4,0.4,0.2,0.6,7,34,3
2534,Raheem Sterling,eng ENG,"FW,MF",Chelsea,eng Premier League,27,1994,28,23,1891,21,6,3,9,6,0,0,4,0,6.2,6.2,4.6,10.8,81,59,186
2535,Angelo Stiller,de GER,MF,Hoffenheim,de Bundesliga,21,2001,20,6,704,7.8,1,1,2,1,0,0,1,0,0.3,0.3,0.5,0.8,4,34,16
2536,Lars Stindl,de GER,"FW,MF",M'Gladbach,de Bundesliga,33,1988,29,20,1734,19.3,8,7,15,8,0,0,9,0,5,5,6.2,11.2,22,77,89
2537,Kevin Stöger,at AUT,MF,Bochum,de Bundesliga,28,1993,32,29,2599,28.9,5,3,8,2,3,3,3,0,4.4,2.1,5.7,7.7,43,214,98
2538,Petar Stojanović,si SVN,DF,Empoli,it Serie A,26,1995,27,16,1530,17,0,1,1,0,0,0,3,0,0.3,0.3,1,1.3,50,91,51
2539,John Stones,eng ENG,"DF,MF",Manchester City,eng Premier League,28,1994,23,21,1846,20.5,2,2,4,2,0,0,2,0,1,1,1.4,2.4,28,101,34
2540,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,es La Liga,22,2000,32,20,1705,18.9,4,4,8,4,0,0,4,0,5.6,5.6,2,7.6,17,14,73
2541,Tony Strata,fr FRA,"MF,DF",Ajaccio,fr Ligue 1,17,2004,3,1,138,1.5,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0
2542,Gabriel Strefezza,br BRA,"FW,MF",Lecce,it Serie A,25,1997,35,30,2442,27.1,8,4,12,6,2,3,5,0,6.2,3.9,4.3,8.2,72,107,177
2543,Dávid Strelec,sk SVK,FW,Spezia,it Serie A,21,2001,7,1,169,1.9,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,2,1,14
2544,Pascal Struijk,nl NED,DF,Leeds United,eng Premier League,22,1999,29,26,2200,24.4,2,1,3,2,0,0,5,0,1.4,1.4,2.4,3.7,24,119,53
2545,Cristhian Stuani,uy URU,FW,Girona,es La Liga,35,1986,32,8,1090,12.1,9,0,9,4,5,6,8,0,9.7,5,1.3,6.2,2,10,26
2546,Damián Suárez,uy URU,"DF,MF",Getafe,es La Liga,34,1988,28,26,1946,21.6,1,1,2,1,0,0,7,0,1.1,1.1,1.8,2.9,21,80,72
2547,Denis Suárez,es ESP,"MF,FW",Espanyol,es La Liga,28,1994,18,11,945,10.5,0,0,0,0,0,0,2,0,0.5,0.5,1.1,1.6,26,43,34
2548,Mario Suárez,es ESP,"MF,DF",Rayo Vallecano,es La Liga,35,1987,2,0,12,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2549,Gabriel Suazo,cl CHI,DF,Toulouse,fr Ligue 1,24,1997,18,14,1259,14,0,1,1,0,0,0,1,0,0.1,0.1,0.8,0.9,26,79,66
2550,Isaac Success,ng NGA,FW,Udinese,it Serie A,26,1996,30,21,1815,20.2,1,6,7,1,0,0,4,0,3.3,3.3,4,7.3,37,53,200
2551,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,26,1995,29,23,2118,23.5,2,3,5,2,0,0,2,0,2.2,2.2,2.2,4.4,37,137,57
2552,Ibrahim Sulemana,gh GHA,MF,Hellas Verona,it Serie A,19,2003,16,6,651,7.2,0,0,0,0,0,0,4,0,0.3,0.3,0.2,0.6,4,18,5
2553,Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,eng Premier League,20,2002,18,10,966,10.7,2,1,3,2,0,0,1,0,1.7,1.7,1.3,3,32,36,80
2554,Kamaldeen Sulemana,gh GHA,"FW,MF",Rennes,fr Ligue 1,20,2002,14,2,326,3.6,1,0,1,1,0,0,1,0,1.4,1.4,0.6,1.9,17,18,57
2555,Crysencio Summerville,nl NED,FW,Leeds United,eng Premier League,20,2001,28,12,1426,15.8,4,2,6,4,0,0,4,0,2.9,2.9,1.6,4.5,51,45,92
2556,Ivan Šunjić,hr CRO,MF,Hertha BSC,de Bundesliga,25,1996,18,12,993,11,0,0,0,0,0,0,4,0,0.6,0.6,0.2,0.8,6,30,6
2557,Sam Surridge,eng ENG,FW,Nott'ham Forest,eng Premier League,24,1998,20,1,323,3.6,1,0,1,1,0,0,2,0,1.8,1.8,0.1,1.8,2,6,17
2558,Suso,es ESP,"MF,FW",Sevilla,es La Liga,28,1993,25,10,1065,11.8,2,4,6,2,0,0,1,0,1.1,1.1,2.8,4,27,86,96
2559,Yuito Suzuki,jp JPN,"FW,MF",Strasbourg,fr Ligue 1,20,2001,3,0,36,0.4,1,0,1,1,0,0,0,0,0.1,0.1,0,0.1,3,3,6
2560,Mattias Svanberg,se SWE,"MF,FW",Wolfsburg,de Bundesliga,23,1999,32,21,1835,20.4,4,6,10,4,0,0,4,0,4.4,4.4,5,9.4,29,74,85
2561,Mile Svilar,rs SRB,GK,Roma,it Serie A,22,1999,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2562,Williot Swedberg,se SWE,MF,Celta Vigo,es La Liga,18,2004,4,0,55,0.6,0,0,0,0,0,0,1,0,0,0,0,0,1,4,5
2563,Issiaga Sylla,gn GUI,DF,Montpellier,fr Ligue 1,28,1994,15,15,1305,14.5,1,3,4,1,0,0,0,0,0.8,0.8,2,2.8,28,82,65
2564,Issiaga Sylla,gn GUI,DF,Toulouse,fr Ligue 1,28,1994,17,16,1372,15.2,0,0,0,0,0,0,3,0,0.4,0.4,0.5,0.9,51,95,107
2565,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,32,1990,28,28,2472,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,de Bundesliga,21,2000,31,28,2444,27.2,6,8,14,5,1,1,5,2,5.5,4.7,8.1,12.9,75,151,157
2567,Alexander Sørloth,no NOR,FW,Real Sociedad,es La Liga,26,1995,34,28,2386,26.5,12,3,15,12,0,0,4,0,12.7,12.7,4.2,16.9,41,20,132
2568,Alexander Sørloth,no NOR,FW,RB Leipzig,de Bundesliga,26,1995,1,0,6,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
